"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Denmark","DNK","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","1.13534304950789","0.983835830128291","0.990374824691168","1.05385812687575","0.679504640745785","0.814749134224483","0.631464474866092","0.600761216325362","-0.129718510831496","0.696946322428422","0.994866741890883","0.932388743538101","0.619640631304839","0.719024632693481","0.335931634965516","0.489025649796172","0.507685345647713","0.496632730299586","0.613050913030926","0.724832154475151","0.987200627509442","0.81704661236922","0.830475814619354","1.81160713682714","1.85069446997493","1.71324519316761","1.56662630650563","1.60907467533775","1.54313172237496","1.29060622984909","1.4002273321936","1.35333123136855","1.42104819319509","1.25745278640894","1.36512786370716","1.73914293683451","1.62217522356742","1.62187460623189","1.78488795235145","1.71128849383871","2.04084217325364","2.01080284420657","2.19951392236386","2.02722301919779","2.21306103403644","","",
"Dominican Republic","DOM","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","6.05313474891818","6.43551688843398","6.9795262672181","7.89897755056679","5.48399342022017","","4.55812774586009","2.64057612570015","2.65037788590951","2.73894700646714","1.9449887509979","1.55195974231612","1.79834397101949","1.77622947687526","2.00891978381054","5.80844150047314","6.83094625652578","5.94909536951855","4.63890297353983","3.0497303527247","3.22429700073245","4.23495301872884","4.69579933342489","3.91461984941048","3.9702813476215","2.46805189923042","2.1301809188093","2.70209883637067","2.10026383314731","2.42947268650811","2.43491938761347","1.5454330118552","2.21937405993132","2.07356723856949","2.58637966040759","3.03184031698147","3.92445249401422","2.67979077047762","3.01613394386037","2.90529962350258","5.16378817989666","2.87417266768048","2.16645031812616","2.35584606744413","1.90722664080926","","",
"Algeria","DZA","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.85598386983957","7.26715551354912","6.77093383317093","7.2527518317365","7.48574429807649","5.77441596996012","7.80715208106735","8.4549428812647","10.0137673359323","10.8031094772705","10.4196103660557","10.6705457571254","10.5779643056144","13.740143431088","14.6708031634076","16.3659240245191","12.1760598855692","11.1769370969986","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.672876913635104","0.528942606477242","0.605872811892509","","","",
"Early-demographic dividend","EAR","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.9727088978175","1.86013275563987","2.00546377319501","1.92719872478596","2.03410123605286","1.89547533573894","1.77958799449543","1.89675902960109","1.63914285200696","","","","","","","","","","1.96313030155103","1.89780802691433","1.5603594601625","1.43676146991651","1.2465889619837","1.12573094351679","","","","","",
"East Asia & Pacific","EAS","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.950555442752781","0.865949799029812","0.874553139082449","","","",
"Europe & Central Asia (excluding high income)","ECA","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.18545612914565","0.928254954275809","","","0.886470204638919","1.01046254814576","1.31118552487681","1.75434520714902","2.11870630753899","2.29521522109828","0.757205136155038","","","","5.49405158167481","2.02140942024518","2.70014742313673","3.67647782753231","2.59995576997558","2.23887444507013","2.32821131498502","2.84371363050272","2.76458361149595","","",
"Europe & Central Asia","ECS","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","1.180541116899","1.2187247508655","1.32833073678858","1.2415202595917","1.2370882020051","0.995038435483838","0.910231125404627","0.911313969448054","0.985950392956633","0.874841761756501","1.01003890224193","0.898160422541104","0.962491694964983","0.902334670439469","0.875349089485223","0.841801729876072","0.900772266465828","1.00950378561965","1.09670231072184","1.05445597734349","1.0010426445702","0.877877181889226","1.46213474760374","1.44988934850405","1.37673953732049","1.28806096488263","1.31295884204773","0.630098041043856","1.32557382495635","1.33599210217034","1.47608905636932","1.32616975852403","1.45112522970498","1.42047980743111","1.58260318666606","1.99248422564558","1.68756630585369","1.69208744523257","1.75782570053618","1.52576747391106","1.426627640197","1.45504336103296","1.54358646372763","1.48636664793005","","",
"Ecuador","ECU","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","3.09049108657144","10.9775378098619","3.41051657145641","4.61626645376569","2.80631659056317","","4.20616945551777","2.59173494834343","2.91729323308271","3.07911392405063","2.49865951742627","3.08390022675737","2.53009708737864","2.82142857142857","2.17012987012987","2.38100208768267","2.14133333333333","1.28109273903666","1.22036082474227","4.51085714285714","4.20882352941176","3.96687009590235","3.9255359157578","","","","","4.85695434151491","4.59952095808383","4.2637543787348","3.74423398328691","2.88635259834871","2.83478786251343","3.82992741485204","4.17194396469008","4.01657550140892","2.91926190649843","2.14719054158954","2.13013330466566","2.48455399061033","2.52669912844224","","","",
"Euro area","EMU","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","1.25244999751631","1.12020359620122","1.12225089140789","1.27352744990428","1.09122881802333","1.04296229470878","0.821166830184785","0.804121289644895","0.88156869271023","0.954767311346631","0.937339904149322","0.955155741041496","0.842180797405703","0.864127530242276","0.85588223146838","0.796454574490827","0.778844934976898","0.829137128766485","0.944333043939059","1.02949820036099","0.931906381589635","0.864032431867186","0.789915464288755","1.43873812827171","1.36912640046831","1.30000014367452","1.3104382239814","1.34645159758415","0.380029733452808","1.27170837263312","1.18945729182931","1.32984864199018","1.29259935858427","1.27004391303455","1.22721854484848","1.23444809387759","1.30395279652439","1.4757238551289","1.36252167112793","1.28818579280439","1.18324708443731","1.1247774240788","1.10949209989807","1.12486731697851","1.09783294267119","","",
"Eritrea","ERI","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","1.79927875690902","1.58651937101135","1.57609485931109","1.69845664839316","1.42910487293751","1.68346343104956","1.38031099073874","1.18621777614848","1.19148766047028","1.39338819458632","1.51108513323405","1.496808049668","0.932500224472397","1.19015807961361","1.10281164535417","1.22214944067595","1.1824143903748","1.47282598405162","1.63360842995866","1.67080967724127","1.22624726721727","1.2767809770958","1.04091812514342","1.83851943126724","1.26129116870768","1.33693916984687","1.12211709581584","1.1579698342296","1.16023210831721","1.12847520042086","1.16136919315403","1.17303403229982","1.38898562838105","1.31704790417875","1.3146172421114","1.39469859096027","1.49530784564044","1.50975115193707","1.41599633650497","1.22714860773376","0.908430826637431","0.75275935391974","0.662928060742711","0.754816212622616","0.62278614099678","","",
"Estonia","EST","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.11835834885864","3.34564084287347","3.14862232289165","3.63015689757138","3.0908406506205","2.91189343545335","2.86850917818617","3.93181111409348","3.63682867112878","2.58721728412765","2.98403964530429","3.23165835284985","3.87389132091994","4.31319111937206","4.36760272487102","2.21856660738858","2.24794977596842","4.41413096724173","3.22995237778786","3.75369812513821","3.80201856163443","3.45658151011472","","",
"Ethiopia","ETH","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.03857596379598","2.55147005991972","1.18782805354759","2.33947394655112","4.32107523267023","4.705742102718","4.6183515928349","4.81796200733819","4.07489829973832","2.82571684904314","","5.66588753552708","4.93639875818535","5.4628936284943","5.57624636813102","5.5379967557202","4.98101668683937","4.80362270666908","3.74734408821233","4.19782918379493","5.87879814327492","5.80350715872669","2.57460427958758","4.12962761620483","","","","","",
"European Union","EUU","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","1.20464034176988","1.11498063239406","1.12369295814146","1.24534158240181","1.08888148739122","1.02542887142711","0.820916351331117","0.798202255902879","0.844201719483487","0.884385688056321","0.900270642790332","0.928168055484539","0.813527752605021","0.860180771963563","0.824501893319501","0.789178235942036","0.769898295235401","0.830602468859455","0.95817930682566","1.05379281007009","0.979401761355063","0.932814397784542","0.818575148050561","1.54571223635592","1.43430492335533","1.34709281765248","1.33984930316823","1.35674512927595","0.564768492435485","1.31384179528346","1.270592836619","1.41391806157911","1.40446119467643","1.48311809826312","1.39559976575647","1.40623126487903","1.51554001084224","1.66174013289094","1.56923032000291","1.47435162901137","1.3708832833222","1.30223284730507","1.31353513314796","1.33503415068248","1.27115852608452","","",
"Fragile and conflict affected situations","FCS","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","2.35212214043062","1.9874998413113","1.7848957990612","1.94379299236586","1.65148238352878","1.70559193757965","1.40435284860419","1.52893784635384","1.50451345653029","1.49494492308152","1.47607670978688","1.7424114331679","1.36378785186369","1.29535146587582","1.32802516367601","1.26132876909704","1.31826167443058","1.22076143949125","1.17422929868854","1.20935478043724","1.15280839614876","0.943835777082604","0.904236163771565","2.39865122230855","2.42936464132411","2.51700100935532","2.32458188815372","2.16308483566333","1.89576200523506","1.60338069369653","1.76822253628941","1.82590292927836","2.00854926051797","1.8123134713854","1.52266366570997","1.65439122357401","1.63978433849906","1.82309514723274","1.60801215372015","1.6127931797454","1.76776582086705","1.77442896838608","1.72491600198233","1.47635418739017","1.5414665460011","","",
"Fiji","FJI","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.41212121212121","4.69392752203722","3.85874994570647","2.33115209200873","2.42254153569825","1.91165325345556","2.32630522088353","","","","","","","","","2.8522696608352","2.17535683926883","","","","3.23183667535732","3.51924963806172","3.30051093709713","2.54026524542455","3.07803242814937","3.36366648393443","","","",
"France","FRA","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","1.11058349671633","0.730416751576217","0.808238209142444","1.02763289782548","0.732573080352325","0.566453437016261","0.664694594899428","0.658477460757756","0.965102130063957","0.792160349185051","0.84811113552295","0.878821320191309","0.784852725830833","0.853099138415128","0.898304537144266","0.722241562744669","0.728289809600313","0.831717167496736","1.13300777086992","1.01241212138007","0.989383382882493","0.794200650337305","0.78042022034175","2.07449397630909","2.08062823713173","1.75134613316914","1.89104783208176","1.78658228878108","1.7031148023279","1.74158106878169","1.82185865102602","1.81986991818067","1.76729250084653","1.72670670279545","1.59921997715555","1.54572052581695","1.56732149489555","1.84505236978303","1.9210750923801","1.69668315059156","1.6824939056034","1.63235308704136","1.57403251053022","1.51544373444346","1.55108571961906","","",
"Faroe Islands","FRO","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.84699303914579","14.6482365356308","18.6108564766649","18.6296112006972","18.8493070373751","12.778141795706","7.15975910646372","6.08356978574445","11.5834115398932","","",
"Gabon","GAB","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","0.994798248449761","1.02934066213706","1.09998525792953","1.13384702674012","1.08536114329857","0.891152132399745","0.754154701620776","0.737120886860627","0.742090605807558","0.669305238121783","0.784223272978895","0.879563840359627","0.753143140431076","0.974685968036805","0.829370891835705","0.875505795400963","0.839797447969496","1.00774564351682","1.22061548906644","1.27799915427661","1.19835755835577","1.07314329960126","0.96471263935931","1.55827487094151","1.28434413512744","1.16603410256924","1.19777668388702","1.17860521678993","0.622514646998387","1.09377760299273","1.07137832427311","1.12269196174341","1.47653865265848","2.09039906634949","1.57280644511031","1.47712592698649","1.87825881242659","2.05389085317377","1.98034403944105","1.76763939226769","1.65835422569687","1.62397278486141","1.76450223236886","1.69345970349498","1.61731890668366","","",
"Georgia","GEO","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.64656874207152","-0.125445462763365","0.19228408262707","0.650333115230078","0.0749176118682957","1.34119704700664","1.09994137621866","2.52537192649424","0.198779058774858","2.02104245030245","1.61235475282113","1.70224122751512","4.15212879610705","4.21146728910553","3.10466815863827","2.05485601871168","2.57083060623857","2.11900446375585","1.23694891224383","1.22280025444948","","",
"Ghana","GHA","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.6195866226354","","","","","","","","",
"Gibraltar","GIB","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.42396855557653","","","","","","","","","","","2.65590471326087","5.95891895398753","6.24520477409706","10.5074506645187","6.70722135007849","4.85885232526516","4.48442453827185","4.79167638688005","7.87223402925366","","","","","","","","","",
"Guinea-Bissau","GNB","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.4068252945595","16.2629191909779","15.7337535604216","31.599247398399","25.5556630563336","22.5188513119976","28.0658330428666","22.6668349242624","21.7583320665173","21.1259813895639","","","",
"Greece","GRC","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","4.63335280450474","4.73293422215457","3.79644802130895","4.5054501641006","4.56956692634772","4.50338134790074","4.22587854097287","3.87119255744853","3.6040908486715","4.09542714791255","3.21209787373229","3.66274329756034","3.83053424161141","3.53600532966038","2.87758984928525","2.74962447381337","2.56581989767783","3.03223863674557","2.51150446658901","","","","","3.32138447270833","3.36094023357999","3.54103620599768","4.63426602821558","5.5184021100516","4.67619636830915","4.79914306648586","4.93207041734112","5.82264644300261","5.25976650262658","3.92537103657517","3.82215186863784","4.07014184992705","4.63861395679333","4.10088347642716","2.79651352867151","2.01034758748941","1.95393495929693","4.077401404973","3.31138283921652","3.83978442431593","2.96499530730795","","",
"Grenada","GRD","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.00660629542088","9.57753035033051","11.5385767698575","16.5685374495762","9.72395608158347","4.98462494471817","8.69913834345016","14.373637775685","10.3093270668585","9.58564397415708","5.61497514458972","5.17734623192818","6.25120295133447","5.01325398770495","6.78100491047699","9.20763184552241","","","","",
"Greenland","GRL","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.9052965536543","0.806873659607374","0.740477727332983","1.02779692337321","0.93955760416743","1.31798213441661","1.02420900913746","1.39094554391555","1.43257837321724","1.58449849235296","1.22785687317131","1.12412179485405","0.928625767683441","0.713514466298092","0.65775549656043","0.805877149305746","1.60740634645683","1.78190343529184","1.88191519166822","1.75506581257957","1.84257744366183","1.76153203067084","0.940379753859029","-0.82689377138972","0.94134249824271","0.422356112349034","0.245300515323849","","",
"Guam","GUM","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","0.853156341558866","0.752673243422747","0.765341563732391","0.832027478803479","0.780220615171287","0.788840176752407","0.757248539784672","0.705899272156677","0.711890828775508","0.747702502349833","0.765124274917558","0.761758983088437","0.719095559817011","0.696417699523827","0.680946703015043","0.731025716581398","0.663366756210568","0.660920275934516","0.699949021281817","0.721207282214276","0.714132958784107","0.665784605629138","0.699836243408199","0.986562839048479","0.963028119524889","0.875029888663344","0.952051941503361","0.996214712322329","0.642460435915411","1.32013816452404","1.35395130979016","1.4281329341639","1.45505462580553","1.46988453640472","1.38606332536376","1.44091255084776","1.50471935802446","1.68439627643486","1.62016106489379","1.49253927264501","1.41916293643578","1.35120674124064","1.2960235478606","1.23848322311841","1.2361889166775","","",
"Hong Kong SAR, China","HKG","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","2.34744721964179","2.56438370215801","3.40260995650072","4.59964412811388","4.20994080897407","","","","","","","","","","","","","","","","","","","","","","","","","","","2.94900215519354","2.75789050044116","2.77952232249273","1.80349802218258","2.28713620748119","2.98715517178962","3.09223668352246","2.1538261061326","2.02876214988726","1.87231907978032","2.94092525616177","2.290876239499","2.11355982850179","","","",
"Heavily indebted poor countries (HIPC)","HPC","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.76458946800523","1.85130989278587","1.76135804790765","2.09615673067531","2.86190059419967","1.83349055675252","0.842638251217171","2.8980562001673","3.43996759428112","3.34185059657396","2.48328771922682","2.07682972383465","2.42228705148572","1.21581638316691","1.08677062533714","0.814029172438127","1.01137643844537","0.947045997251762","1.10119652047078","0.969652384678255","","","","",
"Haiti","HTI","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.86373927225119","1.82423430412676","4.04520773307689","2.26356352088732","1.34287060204094","1.52611511971138","1.55323692914139","1.75291453493248","1.19926466666015","1.93518777498911","2.37994559227516","3.02276983340683","1.84381374119477","2.12487110805084","2.51983166577127","3.16931756938844","2.78855542247428","1.87124337574645","2.00740945824581","1.4962167119523","1.59444617048799","2.47376538963257","2.75903023621092","3.44873612810717","4.26641650723063","2.00694277183267","","",
"IBRD only","IBD","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01490435781621","1.21758866018123","1.2103332015993","","","",
"IDA & IBRD total","IBT","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.13133964723506","1.31964893743225","1.31629243930163","","","",
"IDA total","IDA","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA blend","IDB","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.90240264837705","1.98261665209083","2.23912651790039","2.55463807931697","2.60357438808069","2.70272757758725","2.59265591856102","2.08530935899856","1.80592677350448","","","","","","","",
"Indonesia","IDN","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","5.30236634531113","5.01969378387183","4.10907732536421","7.22958275657504","8.90299805388351","7.22750871877416","9.00817726193617","9.47685274813117","10.2804005659501","12.6122124123124","9.1929582141312","8.8184689867784","6.71760775970998","8.27801285462116","9.57424918987497","8.98508134715732","8.95557363298073","7.88750405988108","7.07474340123478","6.92854963416168","8.3756437956092","5.96320287904692","6.1990525344455","4.9657425369202","4.27475927956618","4.18441544455133","4.78292781559262","","","","2.0254376717432","3.40430737704493","2.62852388390724","","","","1.46867198267902","1.35105516261923","1.16610938095008","1.5019039225836","1.67632258046919","1.88931980213142","1.46537013533799","2.14789994059475","1.2382370432188","","",
"IDA only","IDX","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","0.918040114915725","0.736240732483999","0.600527905730792","0.425776938216002","0.457863956050356","0.432272192167331","0.429355723830195","0.495686144683929","0.52392361376091","0.53045890291289","0.643024288743647","0.59913395674254","0.788236029527257","0.521513668468791","0.539378759724557","0.477093007897034","0.435590167747659","-0.0624400962533599","0.131017974952542","0.352883807848447","-0.208805367940253","0.196048620257134","0.265075848131375","0.221751379367251","-0.059474264059234","0.239175520140429","0.143273888192373","-0.0829554426752383","0.281536242101939","-0.220050288093499","0.289869551239416","0.482562700245873","0.460572067643858","-0.287276453649238","0.560903993144525","0.133046498825599","0.196266203318744","0.24655665682504","0.226669049647503","0.0490051133590717","","","","","",
"Not classified","INX","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","0.90809819732132","1.04663055724028","1.15325331350976","1.09495821551031","0.778395204652609","0.882894968372914","1.13748638084754","1.20513753982528","1.31182073065252","1.22103347196749","1.30047941148698","0.920529715333506","0.759221571582386","0.864054861189659","0.762942258084916","0.682645470268372","0.47129659517985","0.317472611811159","0.452314004637084","0.432670056777777","0.404181779524854","0.427674997466662","0.494458868857759","0.604403301308616","0.64868370994009","0.573966078358283","0.749257869324","0.862853585314907","0.945571466295482","1.05954818390462","1.11516507402904","0.935058875031508","0.871975324186429","1.06123579059863","1.15806675820769","1.50697453278049","2.23417957449814","1.416521994228","1.4520007220292","1.25683933463938","1.20499338321643","1.34107768526688","1.8309561011377","1.34297989413192","1.52603122796589","","",
"Iran, Islamic Rep.","IRN","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","8.2886012950497","8.56633653086287","8.10588571260469","11.6819451810055","10.8535330046682","15.1986154749987","12.3184133251685","7.13302640882241","7.69916419137606","7.81458021492666","8.18774800144582","7.95561695016218","5.57881704956599","4.32564411014423","4.03718843863022","3.6041299635701","3.12776710622204","3.08458618114104","4.51949529990837","4.55141775016543","4.54069697020831","6.34486124160781","6.84741112634202","6.83233997225111","6.46384609065121","6.00811686869986","4.49302773432268","5.79625758595334","4.38254986024911","3.51284415066291","5.86667025946164","5.4502371445028","4.51012516476878","6.42314438925232","6.58971966979058","5.21506741262984","5.89648668433484","5.28722546377564","","","","","","","","","",
"Iraq","IRQ","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7940423976608","8.99903354710782","7.91100329498004","","",
"Iceland","ISL","Net investment in nonfinancial assets (% of GDP)","GC.NFN.TOTL.GD.ZS","","","","","","","","","","","","","2.65717607380046","3.8533483890321","2.87534090215999","2.75074417957083","1.53858913378934","2.16547456559991","1.66196454911863","1.61922324075456","1.90897905284981","1.95653488564854","2.07099481449398","1.95447334492546","1.88853257528285","1.94146821375522","1.47052986171839","1.25682560189492","1.32325015964586","1.18605314395618","1.62197034151228","1.650135676219","1.41319546343999","1.783454841795","1.777048439339","1.50553014207034","1.61668747739237","1.06976113680802","1.68979293431019","1.79427595154504","1.54755646421946","1.94869365096279","1.75342644639969","2.04401999495012","1.72417482477052","1.27121734218524","1.30347367618953","1.64546427685383","1.98704355418257","1.96526032507238","1.44347536724957","0.773014211525541","0.835953479459804","1.5755772897935","1.81994976961009","1.85774010796133","1.77997492558783","","",
